student_id,fee_submission_date,day_of_month
50,2022-07-28,28
76,2023-08-23,23
34,2022-02-11,11
35,2022-12-04,4
31,2024-07-15,15
25,2024-11-18,18
45,2022-07-29,29
86,2022-04-19,19
36,2022-10-29,29
98,2023-03-09,9
64,2022-12-09,9
82,2023-12-29,29
98,2022-08-19,19
50,2023-01-31,31
45,2022-09-06,6
54,2024-03-02,2
23,2024-05-15,15
65,2023-03-03,3
61,2023-06-07,7
2,2022-06-12,12
57,2022-01-16,16
57,2023-02-02,2
63,2023-02-02,2
27,2022-06-12,12
48,2024-05-02,2
40,2024-03-30,30
45,2024-08-20,20
69,2023-06-06,6
72,2024-08-23,23
49,2024-05-08,8
65,2022-06-12,12
20,2024-06-15,15
18,2024-08-23,23
80,2024-01-06,6
21,2024-06-15,15
69,2023-11-11,11
91,2024-06-15,15
69,2023-11-25,25
100,2024-05-04,4
37,2022-06-23,23
67,2022-12-30,30
9,2022-08-19,19
61,2022-08-09,9
37,2023-06-20,20
75,2024-10-29,29
55,2023-09-30,30
14,2024-03-11,11
36,2021-12-13,13
96,2023-09-02,2
18,2022-10-29,29
36,2021-12-13,13
21,2023-09-30,30
33,2024-10-14,14
46,2023-01-27,27
10,2024-09-21,21
53,2022-03-24,24
89,2023-11-20,20
38,2022-10-29,29
11,2024-08-23,23
70,2023-07-29,29
29,2023-01-23,23
42,2023-10-04,4
4,2023-06-06,6
81,2024-03-20,20
36,2022-08-29,29
2,2022-02-17,17
100,2022-02-17,17
77,2022-09-10,10
14,2022-06-23,23
5,2023-08-23,23
62,2024-03-30,30
70,2023-09-02,2
13,2024-09-12,12
71,2024-05-15,15
95,2024-08-23,23
51,2024-03-11,11
28,2023-01-27,27
19,2022-03-07,7
11,2023-08-27,27
26,2024-02-26,26
49,2022-10-05,5
33,2024-06-15,15
69,2024-03-20,20
65,2023-04-14,14
65,2022-12-28,28
53,2023-06-27,27
75,2022-02-24,24
33,2022-04-16,16
38,2024-10-29,29
61,2022-07-26,26
95,2024-03-20,20
64,2022-10-13,13
69,2022-10-13,13
62,2023-05-29,29
33,2023-05-16,16
73,2024-05-28,28
80,2023-08-11,11
8,2024-10-29,29
25,2022-07-23,23
69,2024-01-27,27
68,2023-08-11,11
58,2022-10-08,8
69,2022-06-30,30
84,2021-12-13,13
87,2022-02-17,17
35,2022-07-28,28
58,2023-02-16,16
9,2022-12-29,29
59,2022-07-23,23
27,2022-05-04,4
37,2022-11-01,1
98,2023-05-01,1
83,2024-01-30,30
1,2024-01-27,27
35,2023-08-26,26
30,2024-04-12,12
6,2023-07-29,29
93,2023-06-27,27
92,2022-08-19,19
32,2023-10-26,26
93,2022-12-03,3
56,2022-01-05,5
96,2024-10-14,14
77,2024-05-04,4
23,2024-03-30,30
70,2023-10-27,27
89,2024-03-02,2
22,2022-07-20,20
3,2022-08-29,29
63,2022-12-27,27
51,2024-07-10,10
97,2023-10-04,4
12,2023-01-27,27
30,2023-01-17,17
91,2022-06-23,23
48,2022-12-29,29
4,2024-01-20,20
55,2024-04-17,17
28,2022-07-23,23
65,2024-02-26,26
61,2024-09-09,9
26,2022-09-06,6
21,2023-05-26,26
62,2024-10-14,14
66,2024-06-15,15
15,2024-12-06,6
8,2024-06-12,12
9,2024-03-30,30
41,2023-12-29,29
14,2024-05-08,8
74,2022-08-29,29
12,2024-05-02,2
3,2024-09-04,4
68,2023-01-27,27
21,2023-09-02,2
86,2024-03-11,11
13,2024-05-03,3
81,2024-01-27,27
55,2023-05-29,29
11,2023-04-01,1
95,2024-11-07,7
84,2022-02-21,21
16,2023-06-06,6
54,2023-11-20,20
23,2024-07-10,10
99,2022-01-10,10
49,2022-08-29,29
37,2023-09-30,30
47,2023-02-16,16
4,2024-05-28,28
37,2023-01-24,24
90,2024-07-06,6
98,2023-02-26,26
24,2023-10-27,27
65,2022-07-27,27
35,2024-01-06,6
82,2024-04-22,22
77,2024-01-27,27
8,2022-08-11,11
73,2024-07-10,10
21,2024-06-12,12
87,2023-12-06,6
18,2024-07-18,18
21,2022-10-05,5
52,2022-08-19,19
14,2024-05-03,3
69,2022-09-10,10
96,2024-07-14,14
45,2024-03-11,11
69,2022-04-16,16
13,2023-04-22,22
40,2023-02-02,2
21,2024-09-04,4
12,2024-05-04,4
92,2024-12-03,3
67,2023-06-27,27
27,2022-09-10,10
43,2023-10-05,5
88,2022-02-11,11
37,2023-04-21,21
48,2024-11-18,18
55,2023-07-29,29
85,2023-05-16,16
80,2022-12-27,27
77,2024-06-12,12
29,2024-08-23,23
22,2023-01-12,12
84,2022-08-09,9
84,2022-04-20,20
88,2024-07-10,10
27,2024-11-23,23
54,2021-12-16,16
65,2022-02-24,24
92,2022-02-21,21
79,2023-01-24,24
8,2024-06-15,15
39,2024-03-20,20
37,2024-09-21,21
44,2024-11-07,7
50,2023-03-04,4
24,2023-10-21,21
22,2023-04-01,1
4,2024-04-12,12
69,2022-08-11,11
15,2023-04-03,3
12,2023-04-25,25
41,2022-10-08,8
13,2024-11-07,7
3,2024-09-11,11
49,2022-08-11,11
56,2022-02-28,28
12,2022-10-08,8
8,2024-05-05,5
3,2023-09-02,2
42,2023-01-12,12
19,2023-01-17,17
52,2024-01-04,4
14,2024-01-06,6
87,2022-05-04,4
31,2023-05-01,1
74,2022-08-08,8
34,2022-01-05,5
47,2022-04-16,16
76,2022-10-05,5
96,2021-12-13,13
26,2023-02-01,1
65,2023-10-05,5
89,2023-08-24,24
52,2021-12-16,16
73,2022-04-19,19
3,2024-11-30,30
16,2022-12-25,25
24,2024-01-30,30
58,2023-06-04,4
16,2022-06-12,12
96,2022-01-10,10
5,2024-05-04,4
84,2024-01-04,4
35,2023-10-21,21
2,2024-03-20,20
73,2023-02-26,26
44,2023-11-13,13
77,2023-05-16,16
84,2024-04-12,12
57,2024-09-04,4
58,2021-12-17,17
81,2023-09-09,9
79,2024-01-04,4
83,2024-04-12,12
13,2022-12-29,29
6,2023-02-02,2
80,2023-06-06,6
94,2022-06-23,23
42,2024-01-30,30
18,2024-08-12,12
20,2023-03-04,4
51,2022-06-24,24
99,2023-06-04,4
50,2024-04-12,12
18,2023-05-29,29
57,2024-11-18,18
68,2024-02-26,26
8,2022-08-16,16
29,2023-05-29,29
18,2024-03-26,26
3,2024-11-07,7
13,2023-07-24,24
77,2022-08-18,18
100,2022-12-29,29
69,2024-01-06,6
26,2024-09-12,12
7,2022-01-16,16
63,2024-01-22,22
19,2022-02-21,21
11,2024-05-05,5
16,2024-03-11,11
85,2022-01-05,5
34,2024-03-02,2
37,2024-12-03,3
12,2024-01-06,6
72,2022-12-25,25
74,2022-12-28,28
81,2023-06-07,7
62,2023-02-26,26
5,2023-04-21,21
80,2022-01-16,16
91,2023-08-11,11
86,2022-04-12,12
92,2023-05-26,26
11,2023-06-15,15
62,2023-08-23,23
26,2023-01-27,27
23,2023-01-27,27
98,2024-05-02,2
71,2022-02-25,25
95,2023-07-17,17
10,2022-04-16,16
28,2023-11-11,11
8,2023-11-13,13
98,2024-07-06,6
45,2024-07-06,6
4,2024-01-04,4
1,2023-03-04,4
94,2024-09-09,9
72,2022-10-08,8
55,2023-05-16,16
17,2021-12-16,16
61,2023-02-16,16
98,2023-04-05,5
87,2024-03-19,19
12,2023-01-22,22
19,2023-04-26,26
16,2024-03-20,20
81,2023-06-04,4
31,2022-10-14,14
58,2022-12-04,4
28,2023-01-12,12
25,2022-01-05,5
70,2023-12-29,29
95,2023-08-27,27
54,2024-05-04,4
68,2022-02-28,28
84,2024-10-14,14
95,2022-02-15,15
47,2023-02-01,1
78,2022-08-19,19
59,2023-10-05,5
61,2021-12-12,12
79,2022-08-08,8
83,2022-10-14,14
22,2022-06-24,24
71,2023-03-03,3
88,2024-06-15,15
75,2023-09-30,30
88,2024-02-26,26
5,2022-06-25,25
83,2022-07-29,29
49,2023-09-30,30
92,2023-08-27,27
7,2022-04-12,12
47,2023-01-10,10
80,2022-02-25,25
68,2022-12-28,28
17,2024-06-15,15
29,2023-11-25,25
61,2024-11-07,7
16,2023-06-07,7
36,2023-05-16,16
57,2023-11-25,25
79,2022-06-12,12
71,2022-07-28,28
62,2022-12-30,30
80,2023-02-26,26
37,2024-06-12,12
100,2023-01-10,10
49,2022-12-03,3
84,2022-09-10,10
22,2023-10-27,27
55,2024-04-17,17
64,2024-06-29,29
90,2023-05-26,26
14,2024-07-10,10
10,2023-08-24,24
15,2023-03-09,9
21,2024-04-12,12
82,2021-12-17,17
44,2022-06-25,25
19,2024-06-15,15
16,2022-08-11,11
44,2023-09-30,30
72,2024-03-11,11
72,2022-06-12,12
80,2024-04-12,12
95,2024-09-12,12
96,2022-06-24,24
58,2022-08-09,9
20,2024-09-04,4
62,2023-09-30,30
70,2022-12-27,27
29,2023-04-21,21
36,2022-10-29,29
66,2022-10-29,29
3,2024-04-12,12
67,2022-07-27,27
90,2023-04-05,5
100,2023-10-05,5
35,2024-11-30,30
56,2022-12-04,4
90,2022-06-30,30
7,2022-09-06,6
54,2024-06-12,12
78,2022-02-17,17
76,2023-08-23,23
42,2024-08-23,23
31,2023-03-10,10
63,2024-05-02,2
14,2024-01-05,5
42,2023-09-30,30
73,2023-09-02,2
30,2024-07-14,14
6,2024-08-12,12
49,2023-06-27,27
34,2022-08-16,16
17,2024-08-13,13
38,2023-02-16,16
43,2022-02-28,28
50,2023-10-05,5
68,2024-04-12,12
88,2022-09-06,6
6,2022-08-11,11
45,2023-04-25,25
69,2022-07-28,28
86,2022-06-25,25
97,2022-02-21,21
28,2024-03-11,11
89,2022-12-29,29
66,2023-01-17,17
33,2023-01-23,23
22,2024-10-14,14
52,2023-09-30,30
52,2023-08-26,26
63,2024-03-26,26
73,2023-03-09,9
62,2022-01-16,16
67,2024-01-06,6
2,2022-07-28,28
16,2024-04-17,17
32,2024-12-06,6
58,2022-07-19,19
71,2024-08-31,31
1,2021-12-16,16
74,2023-09-09,9
45,2022-07-26,26
17,2023-09-02,2
7,2023-02-26,26
57,2022-06-12,12
23,2022-04-20,20
34,2022-02-15,15
64,2023-04-26,26
78,2022-08-19,19
80,2023-11-25,25
16,2024-02-26,26
69,2024-03-20,20
59,2022-07-19,19
28,2024-08-12,12
23,2023-06-07,7
60,2024-01-20,20
52,2024-03-30,30
44,2024-07-15,15
95,2023-04-01,1
94,2023-05-26,26
14,2024-04-17,17
36,2024-01-06,6
80,2024-11-18,18
85,2023-08-27,27
55,2023-07-07,7
77,2023-05-26,26
32,2022-12-29,29
25,2024-03-19,19
8,2023-08-11,11
87,2023-07-07,7
29,2022-06-12,12
18,2023-03-03,3
80,2021-12-13,13
50,2023-02-01,1
42,2024-08-31,31
46,2023-09-09,9
80,2024-07-18,18
38,2023-06-04,4
27,2023-10-26,26
29,2023-12-29,29
97,2024-09-11,11
20,2023-07-17,17
12,2023-09-09,9
40,2023-07-23,23
100,2022-10-08,8
75,2024-11-07,7
23,2023-03-03,3
32,2023-01-12,12
57,2022-01-10,10
29,2022-06-24,24
68,2022-03-07,7
49,2023-04-26,26
41,2023-02-02,2
85,2022-12-30,30
33,2024-01-04,4
80,2022-05-04,4
70,2023-05-26,26
44,2023-12-29,29
47,2023-05-16,16
62,2022-04-12,12
80,2022-03-24,24
33,2022-07-29,29
77,2024-05-02,2
59,2024-05-02,2
51,2023-02-16,16
69,2022-09-28,28
43,2023-04-22,22
30,2022-02-17,17
86,2023-02-01,1
1,2024-09-04,4
40,2023-03-09,9
77,2023-03-09,9
92,2024-07-06,6
6,2023-08-27,27
9,2023-04-01,1
55,2023-09-09,9
79,2023-10-10,10
40,2023-03-09,9
97,2022-08-09,9
36,2023-10-21,21
88,2024-06-15,15
86,2023-06-04,4
20,2024-03-26,26
21,2022-11-02,2
21,2022-02-17,17
57,2022-09-06,6
40,2024-05-15,15
18,2023-05-26,26
33,2024-05-08,8
63,2024-05-02,2
21,2022-08-09,9
20,2023-05-01,1
99,2022-05-04,4
35,2024-12-06,6
86,2021-12-16,16
9,2022-01-10,10
61,2022-12-27,27
39,2022-03-11,11
31,2022-09-10,10
91,2024-09-09,9
98,2023-11-13,13
59,2024-11-30,30
38,2023-12-06,6
43,2024-01-04,4
37,2024-01-22,22
86,2023-10-26,26
28,2024-01-27,27
66,2023-04-05,5
71,2023-10-05,5
75,2024-03-20,20
22,2024-07-10,10
66,2022-04-16,16
81,2023-08-23,23
44,2024-06-15,15
4,2022-07-27,27
48,2024-03-20,20
87,2023-04-21,21
98,2023-11-25,25
66,2021-12-16,16
46,2023-11-25,25
19,2023-06-15,15
6,2023-03-16,16
66,2024-11-07,7
17,2022-01-05,5
62,2024-11-07,7
67,2023-04-21,21
40,2024-03-20,20
28,2022-02-28,28
12,2023-04-03,3
22,2023-11-25,25
1,2024-03-11,11
71,2023-05-29,29
1,2024-03-19,19
2,2024-09-25,25
75,2024-05-15,15
72,2024-03-20,20
94,2024-01-30,30
4,2022-07-27,27
5,2024-12-06,6
71,2022-07-23,23
8,2023-05-29,29
55,2023-01-22,22
53,2023-08-11,11
95,2024-05-08,8
68,2023-01-23,23
44,2023-06-04,4
10,2022-12-27,27
78,2024-07-10,10
52,2024-07-14,14
77,2023-09-30,30
66,2024-09-21,21
50,2023-10-21,21
63,2023-08-27,27
11,2022-06-12,12
73,2023-01-27,27
46,2023-10-26,26
89,2024-05-03,3
33,2024-04-17,17
44,2022-09-28,28
29,2022-04-16,16
13,2023-04-26,26
15,2023-01-22,22
63,2024-03-19,19
92,2023-02-01,1
64,2022-06-24,24
72,2023-12-06,6
34,2023-11-20,20
95,2022-10-08,8
78,2023-06-15,15
79,2022-02-21,21
47,2022-01-05,5
21,2024-10-14,14
59,2024-01-27,27
98,2024-09-04,4
1,2022-04-16,16
74,2022-06-12,12
83,2023-01-17,17
19,2023-04-22,22
16,2021-12-17,17
11,2022-12-27,27
14,2024-11-23,23
54,2022-12-04,4
63,2022-07-26,26
3,2024-08-12,12
1,2023-03-03,3
29,2024-03-26,26
36,2023-10-26,26
23,2023-08-23,23
70,2024-08-13,13
63,2022-02-21,21
54,2022-12-03,3
96,2024-08-13,13
56,2024-09-12,12
21,2022-11-13,13
85,2024-01-05,5
65,2024-11-07,7
79,2024-04-17,17
23,2023-01-27,27
45,2022-12-04,4
50,2022-08-16,16
64,2024-11-07,7
90,2023-05-02,2
29,2022-07-23,23
34,2024-11-07,7
45,2024-08-12,12
3,2023-04-05,5
46,2024-05-05,5
76,2023-05-02,2
21,2023-08-23,23
63,2023-01-23,23
93,2023-05-29,29
70,2023-01-12,12
92,2022-02-28,28
14,2024-04-17,17
49,2022-07-28,28
78,2022-09-06,6
7,2024-05-02,2
10,2024-03-07,7
8,2022-08-09,9
78,2022-12-04,4
7,2024-06-12,12
6,2022-04-16,16
11,2024-09-04,4
15,2022-12-04,4
33,2022-07-28,28
7,2023-03-03,3
25,2022-07-27,27
41,2022-08-29,29
32,2023-01-24,24
1,2023-10-10,10
59,2022-06-25,25
8,2023-06-07,7
18,2022-01-16,16
47,2024-03-11,11
56,2024-03-02,2
40,2022-08-08,8
34,2024-06-29,29
78,2024-01-30,30
86,2023-01-23,23
73,2022-12-30,30
100,2023-05-16,16
44,2023-12-06,6
24,2024-03-26,26
55,2024-03-11,11
2,2022-02-17,17
64,2023-01-24,24
76,2022-10-09,9
100,2024-03-30,30
14,2024-07-15,15
50,2021-12-12,12
41,2022-11-02,2
87,2023-08-24,24
60,2023-09-30,30
4,2024-07-15,15
68,2024-11-23,23
91,2022-09-10,10
61,2023-08-31,31
93,2022-09-10,10
22,2023-02-02,2
43,2022-08-08,8
26,2022-10-05,5
7,2023-04-22,22
50,2024-03-26,26
55,2022-08-08,8
90,2024-07-10,10
7,2023-04-01,1
7,2022-07-29,29
9,2022-07-27,27
84,2022-08-29,29
3,2023-05-02,2
81,2023-11-25,25
70,2023-03-10,10
50,2022-10-05,5
13,2022-01-16,16
51,2022-10-14,14
84,2022-07-27,27
72,2023-02-02,2
21,2022-04-12,12
50,2022-01-05,5
92,2024-01-06,6
5,2023-09-30,30
73,2022-11-13,13
13,2023-01-17,17
19,2022-10-13,13
83,2022-12-27,27
14,2024-03-20,20
5,2023-05-26,26
17,2023-02-02,2
12,2024-01-27,27
74,2024-03-20,20
91,2022-08-19,19
11,2022-12-25,25
63,2023-05-01,1
92,2021-12-13,13
63,2024-05-08,8
32,2024-03-19,19
61,2022-12-28,28
25,2024-05-08,8
53,2024-07-10,10
86,2023-04-14,14
59,2024-05-02,2
91,2022-02-28,28
11,2022-03-24,24
7,2024-04-17,17
64,2022-11-02,2
70,2024-10-14,14
84,2022-11-01,1
48,2023-01-12,12
32,2024-01-20,20
65,2022-04-19,19
40,2024-10-14,14
64,2023-12-29,29
85,2024-09-25,25
88,2022-02-24,24
10,2022-02-25,25
8,2023-05-01,1
17,2022-07-28,28
52,2024-05-05,5
34,2023-10-05,5
21,2024-04-22,22
60,2022-07-29,29
10,2024-08-12,12
33,2024-05-28,28
60,2023-01-27,27
52,2022-08-08,8
92,2022-01-16,16
42,2022-06-23,23
17,2023-01-17,17
29,2023-04-14,14
20,2023-01-22,22
13,2024-09-25,25
91,2023-09-30,30
61,2024-01-06,6
62,2024-03-20,20
65,2023-03-04,4
88,2024-03-02,2
62,2024-05-08,8
42,2024-08-20,20
49,2024-04-22,22
20,2023-06-07,7
79,2023-10-21,21
5,2023-09-02,2
15,2024-07-18,18
34,2024-05-28,28
66,2023-10-27,27
80,2023-10-10,10
35,2024-07-14,14
59,2024-05-03,3
69,2024-03-30,30
70,2023-04-14,14
32,2022-02-17,17
23,2024-04-17,17
42,2024-02-26,26
89,2024-01-06,6
29,2024-05-15,15
100,2023-05-26,26
68,2021-12-13,13
66,2021-12-17,17
88,2022-03-07,7
3,2022-12-27,27
62,2022-06-12,12
77,2023-10-26,26
39,2024-01-06,6
66,2023-10-10,10
74,2024-07-15,15
39,2024-08-20,20
13,2022-12-28,28
75,2022-10-05,5
68,2024-10-14,14
15,2023-09-02,2
66,2022-08-08,8
88,2022-01-05,5
40,2022-11-01,1
37,2023-01-10,10
90,2022-10-09,9
56,2022-02-15,15
90,2022-08-19,19
76,2023-06-20,20
26,2022-12-28,28
69,2024-03-26,26
41,2023-12-06,6
22,2024-11-07,7
73,2021-12-12,12
12,2024-03-30,30
38,2022-08-18,18
24,2023-02-16,16
10,2023-06-15,15
61,2024-09-21,21
54,2023-04-14,14
45,2023-01-27,27
50,2022-03-11,11
98,2023-08-11,11
98,2024-01-30,30
89,2022-12-27,27
36,2024-05-15,15
77,2024-07-18,18
33,2023-04-21,21
55,2024-07-08,8
47,2022-06-23,23
2,2023-06-06,6
4,2022-12-27,27
27,2023-07-23,23
75,2023-08-27,27
31,2024-07-08,8
65,2024-09-21,21
40,2024-07-18,18
83,2022-06-12,12
24,2023-04-22,22
73,2024-04-22,22
51,2024-08-23,23
48,2022-10-13,13
71,2024-01-05,5
30,2024-04-17,17
57,2023-04-05,5
28,2023-10-21,21
55,2024-08-23,23
86,2024-03-20,20
10,2023-01-12,12
45,2022-10-05,5
32,2024-12-06,6
95,2022-02-15,15
72,2022-07-23,23
86,2024-09-12,12
5,2022-01-05,5
24,2023-07-29,29
3,2022-12-27,27
63,2023-01-10,10
90,2024-01-20,20
6,2024-09-21,21
47,2023-02-16,16
53,2024-09-21,21
90,2022-01-10,10
87,2023-01-10,10
40,2022-03-11,11
80,2024-09-11,11
57,2024-06-15,15
35,2022-10-14,14
61,2022-12-30,30
50,2024-05-28,28
38,2024-03-20,20
42,2023-11-13,13
2,2024-03-07,7
34,2024-11-30,30
20,2022-09-10,10
58,2024-03-25,25
20,2023-08-11,11
73,2022-03-24,24
48,2023-05-29,29
56,2022-01-10,10
70,2021-12-12,12
32,2022-02-28,28
56,2022-06-23,23
12,2022-08-16,16
40,2022-07-20,20
84,2022-10-08,8
76,2023-01-12,12
77,2023-08-31,31
25,2023-06-27,27
86,2024-09-09,9
16,2022-03-24,24
63,2022-06-25,25
87,2023-03-16,16
90,2024-03-11,11
79,2022-08-18,18
50,2023-07-29,29
10,2022-08-19,19
52,2024-01-22,22
7,2023-07-24,24
19,2023-08-11,11
44,2022-07-20,20
12,2023-01-23,23
16,2022-04-12,12
77,2022-09-28,28
62,2024-10-14,14
94,2024-07-18,18
32,2022-02-11,11
25,2022-12-25,25
47,2024-05-05,5
94,2023-05-01,1
85,2024-01-27,27
90,2023-02-16,16
44,2023-05-01,1
45,2022-02-15,15
16,2024-09-04,4
38,2024-08-13,13
19,2024-04-17,17
40,2024-04-12,12
46,2024-01-06,6
98,2024-02-26,26
88,2024-07-15,15
14,2022-06-30,30
78,2023-08-31,31
39,2024-01-05,5
53,2023-06-15,15
34,2022-01-16,16
75,2021-12-16,16
61,2023-10-21,21
90,2024-09-04,4
51,2023-06-04,4
2,2023-01-12,12
79,2022-08-29,29
39,2023-07-29,29
7,2021-12-13,13
76,2024-02-26,26
11,2023-02-16,16
15,2024-08-31,31
82,2024-12-06,6
91,2024-01-06,6
64,2024-05-28,28
69,2023-11-20,20
74,2022-12-29,29
55,2022-12-03,3
8,2022-06-12,12
65,2021-12-16,16
84,2024-04-12,12
70,2022-06-24,24
64,2024-05-28,28
85,2022-12-09,9
38,2022-07-23,23
62,2024-03-20,20
46,2022-08-29,29
81,2024-05-02,2
86,2022-12-25,25
40,2024-01-20,20
70,2024-03-20,20
10,2021-12-16,16
72,2022-02-15,15
60,2023-04-01,1
74,2022-09-10,10
58,2022-04-16,16
30,2022-07-27,27
60,2024-03-11,11
55,2023-06-15,15
89,2022-01-16,16
44,2023-08-31,31
31,2024-02-26,26
28,2021-12-12,12
63,2022-06-12,12
94,2023-01-24,24
17,2022-04-20,20
100,2024-09-12,12
64,2023-09-30,30
4,2024-08-23,23
73,2022-10-05,5
81,2024-03-20,20
99,2024-07-06,6
42,2023-01-23,23
38,2022-12-30,30
93,2024-01-06,6
43,2023-11-13,13
62,2023-09-02,2
70,2023-08-23,23
71,2024-11-23,23
18,2022-04-19,19
55,2022-07-28,28
19,2023-05-02,2
8,2023-12-29,29
58,2023-01-27,27
13,2023-10-04,4
15,2023-11-13,13
6,2023-09-02,2
3,2024-03-20,20
32,2023-10-10,10
21,2024-09-11,11
26,2024-05-02,2
50,2021-12-16,16
50,2023-05-01,1
32,2024-04-17,17
82,2023-06-15,15
40,2023-10-27,27
24,2024-09-09,9
63,2023-01-24,24
83,2023-08-11,11
25,2022-12-28,28
61,2022-01-05,5
63,2023-09-30,30
28,2024-07-18,18
55,2022-01-05,5
3,2022-02-25,25
24,2022-12-29,29
25,2023-07-29,29
86,2022-03-07,7
53,2022-10-13,13
9,2024-06-12,12
98,2022-07-23,23
23,2022-09-10,10
97,2024-03-07,7
3,2024-01-27,27
57,2021-12-16,16
70,2024-07-15,15
44,2022-02-11,11
11,2024-01-06,6
65,2023-07-24,24
96,2022-09-06,6
58,2024-01-30,30
100,2022-10-09,9
92,2024-07-18,18
27,2024-10-29,29
88,2024-03-11,11
86,2023-11-25,25
37,2024-05-04,4
93,2023-12-29,29
78,2024-06-12,12
53,2023-07-29,29
93,2022-12-03,3
1,2023-12-29,29
26,2024-05-15,15
52,2024-01-06,6
95,2022-12-09,9
78,2022-04-20,20
97,2024-05-05,5
95,2023-05-02,2
39,2023-08-23,23
87,2023-06-27,27
57,2024-08-31,31
60,2022-07-27,27
87,2023-01-27,27
98,2022-02-24,24
35,2022-08-09,9
24,2023-07-17,17
18,2024-09-04,4
19,2024-08-20,20
7,2024-12-06,6
99,2023-05-16,16
39,2023-08-11,11
77,2022-04-12,12
78,2022-02-24,24
22,2022-07-19,19
18,2023-11-25,25
8,2024-11-07,7
49,2022-10-13,13
31,2022-07-19,19
92,2024-07-10,10
23,2024-06-15,15
93,2023-04-21,21
61,2023-01-24,24
96,2023-05-01,1
75,2024-07-18,18
23,2023-04-05,5
68,2022-02-28,28
12,2023-05-29,29
46,2023-02-01,1
96,2023-02-16,16
47,2024-06-15,15
40,2023-07-17,17
42,2024-11-07,7
100,2022-04-20,20
86,2024-10-14,14
77,2022-12-27,27
34,2023-08-11,11
39,2022-08-19,19
14,2024-07-06,6
25,2022-01-10,10
91,2024-03-20,20
24,2023-06-15,15
8,2024-01-20,20
56,2024-07-15,15
71,2024-01-20,20
87,2023-03-09,9
73,2022-06-12,12
28,2022-04-20,20
23,2023-02-16,16
6,2023-04-01,1
53,2022-04-16,16
93,2023-09-09,9
12,2024-12-03,3
55,2024-04-12,12
9,2024-06-29,29
24,2024-11-07,7
33,2024-11-30,30
27,2022-07-20,20
61,2024-01-04,4
34,2022-12-25,25
97,2024-11-18,18
81,2023-01-10,10
11,2022-11-13,13
46,2022-07-20,20
84,2023-04-22,22
33,2022-11-13,13
59,2022-10-29,29
68,2021-12-17,17
74,2023-04-05,5
94,2024-04-12,12
13,2023-01-17,17
27,2024-10-14,14
40,2022-06-25,25
50,2023-11-11,11
52,2022-11-01,1
78,2024-09-21,21
35,2023-12-06,6
10,2022-03-24,24
55,2024-03-11,11
94,2023-08-23,23
74,2023-01-27,27
48,2024-11-07,7
49,2024-05-05,5
71,2023-10-21,21
88,2023-07-29,29
80,2024-06-15,15
98,2024-07-15,15
91,2022-08-29,29
70,2022-06-24,24
36,2024-01-04,4
8,2024-05-08,8
92,2024-09-09,9
96,2024-11-18,18
70,2022-12-09,9
2,2023-01-24,24
72,2022-12-03,3
47,2024-05-04,4
81,2023-11-13,13
76,2023-04-25,25
67,2023-02-02,2
51,2024-11-07,7
44,2024-06-15,15
14,2022-11-01,1
17,2022-12-27,27
43,2022-03-07,7
17,2022-04-19,19
73,2023-01-10,10
87,2023-11-20,20
49,2022-10-05,5
79,2023-08-11,11
61,2024-11-23,23
8,2024-03-19,19
38,2024-08-12,12
73,2023-10-04,4
55,2024-08-12,12
80,2023-11-13,13
69,2022-06-25,25
23,2023-05-01,1
56,2024-07-15,15
16,2023-06-27,27
23,2022-02-17,17
55,2023-09-30,30
88,2023-10-27,27
51,2021-12-13,13
5,2024-02-26,26
85,2023-09-30,30
37,2024-03-20,20
64,2022-06-30,30
56,2022-08-09,9
87,2024-12-03,3
6,2022-12-27,27
88,2024-01-05,5
24,2023-05-29,29
16,2023-09-30,30
47,2022-10-29,29
78,2023-07-23,23
42,2023-09-09,9
3,2022-08-18,18
58,2022-10-29,29
87,2023-08-31,31
14,2022-11-02,2
12,2022-02-21,21
75,2023-02-16,16
100,2024-09-11,11
50,2024-09-04,4
77,2024-01-27,27
4,2023-01-23,23
21,2023-06-04,4
19,2024-03-02,2
41,2024-07-08,8
94,2024-05-15,15
43,2022-12-09,9
59,2022-10-13,13
10,2024-12-03,3
24,2024-02-26,26
6,2023-01-17,17
41,2022-08-18,18
46,2023-04-25,25
32,2022-10-29,29
52,2023-01-22,22
18,2024-03-11,11
77,2024-11-30,30
84,2023-02-26,26
55,2024-03-11,11
19,2024-01-20,20
92,2022-07-23,23
96,2022-09-28,28
12,2024-11-23,23
56,2024-09-12,12
49,2022-04-16,16
42,2022-05-04,4
81,2022-06-30,30
2,2023-06-07,7
51,2023-09-02,2
65,2023-12-06,6
99,2022-07-20,20
42,2021-12-12,12
9,2021-12-16,16
91,2022-12-28,28
63,2023-08-27,27
100,2022-03-07,7
24,2024-01-04,4
89,2023-05-29,29
50,2021-12-16,16
65,2024-01-20,20
71,2024-12-03,3
3,2023-10-04,4
38,2022-01-16,16
2,2023-04-25,25
32,2023-09-09,9
76,2024-09-21,21
5,2023-04-14,14
90,2024-04-12,12
27,2024-05-28,28
1,2023-09-30,30
57,2023-01-12,12
43,2024-10-14,14
3,2023-04-05,5
23,2022-07-26,26
62,2022-12-09,9
97,2024-11-23,23
37,2024-01-22,22
48,2022-09-28,28
7,2024-06-29,29
44,2023-09-02,2
47,2022-07-29,29
37,2023-03-03,3
